Surface reelle bati,Nombre pieces principales,Type local,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
84.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,25654.761904761905,"21 RUE EUGENE JACQUET, 59800 LILLE",,
84.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,25654.761904761905,"21 RUE EUGENE JACQUET, 59800 LILLE",50.6377779,3.081569
84.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,25654.761904761905,"21 RUE EUGENE JACQUET, 59800 LILLE",50.6377779,3.081569
84.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,25654.761904761905,"21 RUE EUGENE JACQUET, 59800 LILLE",50.6377779,3.081569
94.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,22925.531914893618,"21 RUE EUGENE JACQUET, 59800 LILLE",50.6377779,3.081569
84.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,25654.761904761905,"21 RUE EUGENE JACQUET, 59800 LILLE",50.6377779,3.081569
84.0,4.0,Appartement,0,"2155000,00",21.0,RUE,EUGENE JACQUET,59800.0,LILLE,25654.761904761905,"21 RUE EUGENE JACQUET, 59800 LILLE",50.6377779,3.081569
76.0,4.0,Appartement,2,"276000,00",20.0,RUE,EMILE DESMET,59800.0,LILLE,3631.5789473684213,"20 RUE EMILE DESMET, 59800 LILLE",50.6264864,3.0452941
120.0,4.0,Appartement,4,"735800,00",40.0,RUE,VOLTAIRE,59800.0,LILLE,6131.666666666667,"40 RUE VOLTAIRE, 59800 LILLE",50.6431258,3.0562038
82.0,4.0,Appartement,1,"204000,00",9001.0,RES,LA HOUBLONNIERE,59160.0,LILLE,2487.8048780487807,"9001 RES LA HOUBLONNIERE, 59160 LILLE",,
82.0,4.0,Appartement,1,"325000,00",9.0,RUE,BRULE MAISON,59000.0,LILLE,3963.4146341463415,"9 RUE BRULE MAISON, 59000 LILLE",50.6260908,3.0570207
56.0,4.0,Appartement,0,"170000,00",37.0,RUE,MALESHERBES,59800.0,LILLE,3035.714285714286,"37 RUE MALESHERBES, 59800 LILLE",50.624127,3.0915921
83.0,4.0,Appartement,1,"219500,00",36.0,RUE,ROGER SALENGRO,59260.0,LILLE,2644.578313253012,"36 RUE ROGER SALENGRO, 59260 LILLE",50.6293788,3.1009692
145.0,4.0,Appartement,2,"857700,00",17.0,RUE,FAIDHERBE,59800.0,LILLE,5915.172413793103,"17 RUE FAIDHERBE, 59800 LILLE",50.6371008,3.066394
80.0,4.0,Appartement,1,"189090,00",66.0,RUE,BAYARD,59000.0,LILLE,2363.625,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
116.0,4.0,Appartement,1,"461000,00",65.0,RUE,ESQUERMOISE,59800.0,LILLE,3974.137931034483,"65 RUE ESQUERMOISE, 59800 LILLE",50.6382618,3.0606165
83.0,4.0,Appartement,2,"270000,00",83.0,BD,DE LA MOSELLE,59000.0,LILLE,3253.012048192771,"83 BD DE LA MOSELLE, 59000 LILLE",,
85.0,4.0,Appartement,2,"192170,00",2.0,RUE,DE L ORPHELINAT,59000.0,LILLE,2260.823529411765,"2 RUE DE L ORPHELINAT, 59000 LILLE",50.6221277,3.032695
79.0,4.0,Appartement,5,"415000,00",6.0,SQ,RAMEAU,59800.0,LILLE,5253.164556962025,"6 SQ RAMEAU, 59800 LILLE",50.6337481,3.0506375
99.0,4.0,Appartement,2,"520040,00",41.0,RUE,DES ARTS,59800.0,LILLE,5252.929292929293,"41 RUE DES ARTS, 59800 LILLE",50.6390043,3.0655831
80.0,4.0,Appartement,2,"425000,00",99.0,RUE,ROYALE,59800.0,LILLE,5312.5,"99 RUE ROYALE, 59800 LILLE",50.6433332,3.0553879
71.0,4.0,Appartement,2,"70000,00",25.0,RUE,EMILE DESMET,59800.0,LILLE,985.9154929577464,"25 RUE EMILE DESMET, 59800 LILLE",50.626596,3.0446886
85.0,4.0,Appartement,2,"299500,00",657.0,AV,DE LA REPUBLIQUE,59800.0,LILLE,3523.529411764706,"657 AV DE LA REPUBLIQUE, 59800 LILLE",,
84.0,4.0,Appartement,3,"226000,00",1.0,RUE,GIRAUD,59160.0,LILLE,2690.4761904761904,"1 RUE GIRAUD, 59160 LILLE",,
88.0,4.0,Appartement,2,"244000,00",104.0,ALL,GEORGE SAND,59000.0,LILLE,2772.7272727272725,"104 ALL GEORGE SAND, 59000 LILLE",50.6280117,3.0810995
82.0,4.0,Appartement,2,"380000,00",7.0,RUE,MOULIN DU BECQUET,59800.0,LILLE,4634.1463414634145,"7 RUE MOULIN DU BECQUET, 59800 LILLE",,
71.0,4.0,Appartement,2,"243000,00",25.0,RUE,EMILE DESMET,59800.0,LILLE,3422.5352112676055,"25 RUE EMILE DESMET, 59800 LILLE",50.626596,3.0446886
114.0,4.0,Appartement,2,"435000,00",33.0,BD,DE LA LIBERTE,59800.0,LILLE,3815.7894736842104,"33 BD DE LA LIBERTE, 59800 LILLE",,
85.0,4.0,Appartement,1,"290000,00",30.0,RUE,DE WAGRAM,59000.0,LILLE,3411.764705882353,"30 RUE DE WAGRAM, 59000 LILLE",50.6237447,3.0466717
86.0,4.0,Appartement,1,"295750,00",5.0,RUE,VICTOR SCHOELCHER,59160.0,LILLE,3438.953488372093,"5 RUE VICTOR SCHOELCHER, 59160 LILLE",50.612401,3.079725
149.0,4.0,Appartement,1,"600000,00",54.0,BD,JEAN BAPTISTE LEBAS,59000.0,LILLE,4026.8456375838928,"54 BD JEAN BAPTISTE LEBAS, 59000 LILLE",50.6254177,3.0682702
114.0,4.0,Appartement,2,"514918,25",33.0,BD,DE LA LIBERTE,59800.0,LILLE,4516.826754385965,"33 BD DE LA LIBERTE, 59800 LILLE",,
65.0,4.0,Appartement,2,"242000,00",27.0,RUE,JEANNE D ARC,59000.0,LILLE,3723.076923076923,"27 RUE JEANNE D ARC, 59000 LILLE",50.6265565,3.064637
91.0,4.0,Appartement,0,"4738000,00",35.0,RUE,DES ARTS,59800.0,LILLE,52065.93406593407,"35 RUE DES ARTS, 59800 LILLE",50.638653,3.0659591
91.0,4.0,Appartement,0,"4738000,00",35.0,RUE,DES ARTS,59800.0,LILLE,52065.93406593407,"35 RUE DES ARTS, 59800 LILLE",50.638653,3.0659591
91.0,4.0,Appartement,0,"4738000,00",35.0,RUE,DES ARTS,59800.0,LILLE,52065.93406593407,"35 RUE DES ARTS, 59800 LILLE",50.638653,3.0659591
91.0,4.0,Appartement,0,"4738000,00",35.0,RUE,DES ARTS,59800.0,LILLE,52065.93406593407,"35 RUE DES ARTS, 59800 LILLE",50.638653,3.0659591
91.0,4.0,Appartement,0,"4738000,00",35.0,RUE,DES ARTS,59800.0,LILLE,52065.93406593407,"35 RUE DES ARTS, 59800 LILLE",50.638653,3.0659591
97.0,4.0,Appartement,2,"278000,00",30.0,AV,EMILE ZOLA,59800.0,LILLE,2865.979381443299,"30 AV EMILE ZOLA, 59800 LILLE",,
81.0,4.0,Appartement,1,"233500,00",36.0,RUE,ROGER SALENGRO,59260.0,LILLE,2882.716049382716,"36 RUE ROGER SALENGRO, 59260 LILLE",50.6293788,3.1009692
86.0,4.0,Appartement,1,"279200,00",84.0,RUE,DE MARQUILLIES,59000.0,LILLE,3246.5116279069766,"84 RUE DE MARQUILLIES, 59000 LILLE",50.6147386,3.0532847
86.0,4.0,Appartement,1,"244450,00",160.0,RUE,DE L ESPERANCE,59800.0,LILLE,2842.4418604651164,"160 RUE DE L ESPERANCE, 59800 LILLE",,
100.0,4.0,Appartement,1,"364000,00",13.0,RUE,JEAN PROUVE,59000.0,LILLE,3640.0,"13 RUE JEAN PROUVE, 59000 LILLE",50.6246429,3.0810593
86.0,4.0,Appartement,2,"290000,00",10.0,RUE,SAINT LUC,59800.0,LILLE,3372.093023255814,"10 RUE SAINT LUC, 59800 LILLE",50.6440903,3.0919773
82.0,4.0,Appartement,2,"519331,00",20.0,RUE,THIERS,59800.0,LILLE,6333.304878048781,"20 RUE THIERS, 59800 LILLE",50.6380838,3.0589629
58.0,4.0,Appartement,3,"177000,00",19.0,RUE,LA FAYETTE,59800.0,LILLE,3051.7241379310344,"19 RUE LA FAYETTE, 59800 LILLE",,
74.0,4.0,Appartement,2,"283000,00",19.0,RUE,PAUL RAMADIER,59800.0,LILLE,3824.324324324324,"19 RUE PAUL RAMADIER, 59800 LILLE",50.6479016,3.0631087
116.0,4.0,Appartement,2,"615660,00",23.0,BD,DE LA LIBERTE,59800.0,LILLE,5307.413793103448,"23 BD DE LA LIBERTE, 59800 LILLE",,
120.0,4.0,Appartement,1,"447000,00",38.0,RUE,DES CANONNIERS,59800.0,LILLE,3725.0,"38 RUE DES CANONNIERS, 59800 LILLE",50.6403798,3.0691844
83.0,4.0,Appartement,2,"295000,00",139.0,RUE,DU BUISSON,59800.0,LILLE,3554.2168674698796,"139 RUE DU BUISSON, 59800 LILLE",,
82.0,4.0,Appartement,1,"202000,00",55.0,RUE,DE DOUAI,59000.0,LILLE,2463.4146341463415,"55 RUE DE DOUAI, 59000 LILLE",50.6228475,3.0709461
93.0,4.0,Appartement,2,"395000,00",4.0,RUE,VIRGINIE GHESQUIERE,59000.0,LILLE,4247.311827956989,"4 RUE VIRGINIE GHESQUIERE, 59000 LILLE",50.6862333,3.0432245
71.0,4.0,Appartement,2,"140000,00",2.0,ALL,ALBERT SAMAIN,59260.0,LILLE,1971.8309859154929,"2 ALL ALBERT SAMAIN, 59260 LILLE",50.6262267,3.1050666
95.0,4.0,Appartement,0,"370500,00",2.0,RUE,GOSSELET,59000.0,LILLE,3900.0,"2 RUE GOSSELET, 59000 LILLE",50.6260259,3.0650743
76.0,4.0,Appartement,2,"264450,00",49.0,RUE,BONTE POLLET,59000.0,LILLE,3479.6052631578946,"49 RUE BONTE POLLET, 59000 LILLE",50.6263234,3.0324894
108.0,4.0,Appartement,3,"331900,00",10.0,RUE,DE LA MITTERIE,59160.0,LILLE,3073.1481481481483,"10 RUE DE LA MITTERIE, 59160 LILLE",50.6467706,2.9875603
78.0,4.0,Appartement,1,"166320,00",66.0,RUE,BAYARD,59000.0,LILLE,2132.3076923076924,"66 RUE BAYARD, 59000 LILLE",,
98.0,4.0,Appartement,1,"380000,00",21.0,RUE,JEANNE MAILLOTTE,59800.0,LILLE,3877.5510204081634,"21 RUE JEANNE MAILLOTTE, 59800 LILLE",50.6318097,3.0638003
80.0,4.0,Appartement,2,"570000,00",20.0,BD,VAUBAN,59800.0,LILLE,7125.0,"20 BD VAUBAN, 59800 LILLE",,
86.0,4.0,Appartement,1,"176220,00",66.0,RUE,BAYARD,59000.0,LILLE,2049.0697674418607,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
85.0,4.0,Appartement,2,"260000,00",2.0,RUE,DE L ORPHELINAT,59000.0,LILLE,3058.823529411765,"2 RUE DE L ORPHELINAT, 59000 LILLE",,
79.0,4.0,Appartement,1,"303200,00",7.0,RUE,DE BOULOGNE,59800.0,LILLE,3837.974683544304,"7 RUE DE BOULOGNE, 59800 LILLE",50.717228,3.152715
69.0,4.0,Appartement,3,"185000,00",28.0,RUE,DU BUISSON,59800.0,LILLE,2681.159420289855,"28 RUE DU BUISSON, 59800 LILLE",50.6494173,3.0870997
60.0,4.0,Appartement,1,"157000,00",272.0,RUE,ROGER SALENGRO,59260.0,LILLE,2616.6666666666665,"272 RUE ROGER SALENGRO, 59260 LILLE",,
120.0,4.0,Appartement,3,"490000,00",18.0,RUE,DE VALMY,59000.0,LILLE,4083.3333333333335,"18 RUE DE VALMY, 59000 LILLE",50.6305419,3.0649622
97.0,4.0,Appartement,1,"375850,00",35.0,RUE,DE L HOPITAL SAINT ROCH,59000.0,LILLE,3874.742268041237,"35 RUE DE L HOPITAL SAINT ROCH, 59000 LILLE",,
99.0,4.0,Appartement,1,"660340,00",39.0,RUE,DES PONTS DE COMINES,59800.0,LILLE,6670.10101010101,"39 RUE DES PONTS DE COMINES, 59800 LILLE",50.6375342,3.0679654
60.0,4.0,Appartement,3,"167000,00",19.0,RUE,LA FAYETTE,59800.0,LILLE,2783.3333333333335,"19 RUE LA FAYETTE, 59800 LILLE",,
77.0,4.0,Appartement,2,"290000,00",156.0,RUE,PIERRE MAUROY,59800.0,LILLE,3766.2337662337663,"156 RUE PIERRE MAUROY, 59800 LILLE",50.6331388,3.0678782
84.0,4.0,Appartement,1,"276000,00",105.0,RUE,MADELEINE REBERIOUX,59000.0,LILLE,3285.714285714286,"105 RUE MADELEINE REBERIOUX, 59000 LILLE",50.6279663,3.0797437
18.0,4.0,Appartement,0,"280000,00",27.0,RUE,D HAUBOURDIN,59000.0,LILLE,15555.555555555555,"27 RUE D HAUBOURDIN, 59000 LILLE",,
87.0,4.0,Appartement,1,"167310,00",66.0,RUE,BAYARD,59000.0,LILLE,1923.103448275862,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
65.0,4.0,Appartement,2,"128000,00",597.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,1969.2307692307693,"597 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6472027,3.0030003
95.0,4.0,Appartement,2,"230000,00",630.0,AV,DE LA REPUBLIQUE,59800.0,LILLE,2421.0526315789475,"630 AV DE LA REPUBLIQUE, 59800 LILLE",,
76.0,4.0,Appartement,1,"176220,00",108.0,RUE,BAYARD,59000.0,LILLE,2318.684210526316,"108 RUE BAYARD, 59000 LILLE",50.6185761,3.054119
92.0,4.0,Appartement,1,"265000,00",76.0,RUE,MARGUERITE YOURCENAR,59000.0,LILLE,2880.4347826086955,"76 RUE MARGUERITE YOURCENAR, 59000 LILLE",50.6284738,3.0804553
84.0,4.0,Appartement,1,"226800,00",53.0,RUE,ROGER SALENGRO,59260.0,LILLE,2700.0,"53 RUE ROGER SALENGRO, 59260 LILLE",,
85.0,4.0,Appartement,2,"266000,00",12.0,RUE,ALEXANDRE DESROUSSEAUX,59800.0,LILLE,3129.4117647058824,"12 RUE ALEXANDRE DESROUSSEAUX, 59800 LILLE",,
95.0,4.0,Appartement,2,"286000,00",630.0,AV,DE LA REPUBLIQUE,59800.0,LILLE,3010.5263157894738,"630 AV DE LA REPUBLIQUE, 59800 LILLE",50.6540891,3.0853826
109.0,4.0,Appartement,1,"550000,00",100.0,RUE,JACQUEMARS GIELEE,59800.0,LILLE,5045.871559633028,"100 RUE JACQUEMARS GIELEE, 59800 LILLE",50.635142,3.0528516
45.0,4.0,Appartement,0,"270000,00",60.0,RUE,DE BAPAUME,59000.0,LILLE,6000.0,"60 RUE DE BAPAUME, 59000 LILLE",50.618703,3.0593233
89.0,4.0,Appartement,1,"266000,00",100.0,AV,GASTON BERGER,59000.0,LILLE,2988.7640449438204,"100 AV GASTON BERGER, 59000 LILLE",,
76.0,4.0,Appartement,2,"171000,00",3.0,RUE,MATTEOTTI,59800.0,LILLE,2250.0,"3 RUE MATTEOTTI, 59800 LILLE",50.60651,3.0839735
95.0,4.0,Appartement,1,"286000,00",65.0,RUE,PRINCESSE,59800.0,LILLE,3010.5263157894738,"65 RUE PRINCESSE, 59800 LILLE",50.6449212,3.0552331
71.0,4.0,Appartement,2,"214000,00",35.0,RUE,BONTE POLLET,59000.0,LILLE,3014.0845070422533,"35 RUE BONTE POLLET, 59000 LILLE",,
115.0,4.0,Appartement,2,"870000,00",35.0,PL,LOUISE DE BETTIGNIES,59800.0,LILLE,7565.217391304348,"35 PL LOUISE DE BETTIGNIES, 59800 LILLE",50.6417039,3.0649814
96.0,4.0,Appartement,2,"184570,00",89.0,RUE,DU MARAIS,59160.0,LILLE,1922.6041666666667,"89 RUE DU MARAIS, 59160 LILLE",,
80.0,4.0,Appartement,1,"293000,00",106.0,RUE,DU MARAIS DE LOMME,59000.0,LILLE,3662.5,"106 RUE DU MARAIS DE LOMME, 59000 LILLE",50.6359192,3.019022
83.0,4.0,Appartement,1,"135000,00",149.0,RUE,ANATOLE DE LA FORGE,59800.0,LILLE,1626.5060240963855,"149 RUE ANATOLE DE LA FORGE, 59800 LILLE",,
101.0,4.0,Appartement,1,"492400,00",104.0,RUE,SAINT ANDRE,59800.0,LILLE,4875.247524752475,"104 RUE SAINT ANDRE, 59800 LILLE",50.6456062,3.056338
60.0,4.0,Appartement,2,"169700,00",23.0,BD,D ALSACE,59000.0,LILLE,2828.3333333333335,"23 BD D ALSACE, 59000 LILLE",,
81.0,4.0,Appartement,1,"255837,50",1.0,RUE,EMILE ROUZE,59000.0,LILLE,3158.4876543209875,"1 RUE EMILE ROUZE, 59000 LILLE",50.6147454,3.0507429
80.0,4.0,Appartement,0,"650000,00",116.0,RUE,LEON GAMBETTA,59000.0,LILLE,8125.0,"116 RUE LEON GAMBETTA, 59000 LILLE",,
86.0,4.0,Appartement,2,"250000,00",2.0,RUE,DE L ORPHELINAT,59000.0,LILLE,2906.9767441860463,"2 RUE DE L ORPHELINAT, 59000 LILLE",50.6221277,3.032695
67.0,4.0,Appartement,2,"207000,00",51.0,AV,EMILE ZOLA,59800.0,LILLE,3089.5522388059703,"51 AV EMILE ZOLA, 59800 LILLE",50.6510205,3.0835297
115.0,4.0,Appartement,2,"570000,00",177.0,RUE,NATIONALE,59800.0,LILLE,4956.521739130435,"177 RUE NATIONALE, 59800 LILLE",50.6323761,3.0518843
94.0,4.0,Appartement,1,"285200,00",3.0,RUE,JEAN WALTER,59000.0,LILLE,3034.0425531914893,"3 RUE JEAN WALTER, 59000 LILLE",50.6124048,3.0390076
92.0,4.0,Appartement,1,"225844,27",216.0,RUE,DES BOIS BLANCS,59000.0,LILLE,2454.8290217391304,"216 RUE DES BOIS BLANCS, 59000 LILLE",50.6312665,3.0258705
109.0,4.0,Appartement,2,"590400,00",1.0,BD,DE LA LIBERTE,59800.0,LILLE,5416.51376146789,"1 BD DE LA LIBERTE, 59800 LILLE",,
87.0,4.0,Appartement,1,"226885,00",5.0,RUE,DE CANNES,59000.0,LILLE,2607.8735632183907,"5 RUE DE CANNES, 59000 LILLE",50.6071857,3.0448285
71.0,4.0,Appartement,2,"196750,00",35.0,RUE,BONTE POLLET,59000.0,LILLE,2771.1267605633802,"35 RUE BONTE POLLET, 59000 LILLE",50.6254852,3.0334642
110.0,4.0,Appartement,1,"476900,00",12.0,RUE,JEAN JACQUES ROUSSEAU,59800.0,LILLE,4335.454545454545,"12 RUE JEAN JACQUES ROUSSEAU, 59800 LILLE",,
96.0,4.0,Appartement,2,"240000,00",89.0,RUE,DU MARAIS,59160.0,LILLE,2500.0,"89 RUE DU MARAIS, 59160 LILLE",50.5389109,2.9439219
67.0,4.0,Appartement,3,"211000,00",2.0,RUE,VANTROYEN,59800.0,LILLE,3149.2537313432836,"2 RUE VANTROYEN, 59800 LILLE",50.6376121,3.0845127
60.0,4.0,Appartement,2,"125000,00",22.0,RUE,LEO LAGRANGE LOMME,59160.0,LILLE,2083.3333333333335,"22 RUE LEO LAGRANGE LOMME, 59160 LILLE",,
110.0,4.0,Appartement,2,"432000,00",15.0,RUE,DE THIONVILLE,59800.0,LILLE,3927.2727272727275,"15 RUE DE THIONVILLE, 59800 LILLE",50.6435322,3.0654025
85.0,4.0,Appartement,2,"310000,00",13.0,RUE,DES BOUCHERS,59800.0,LILLE,3647.0588235294117,"13 RUE DES BOUCHERS, 59800 LILLE",50.6383732,3.0584273
55.0,4.0,Appartement,1,"283125,00",77.0,RUE,SAINTE CATHERINE,59800.0,LILLE,5147.727272727273,"77 RUE SAINTE CATHERINE, 59800 LILLE",,
170.0,4.0,Appartement,2,"535000,00",95.0,RUE,DE DOUAI,59000.0,LILLE,3147.0588235294117,"95 RUE DE DOUAI, 59000 LILLE",50.6216853,3.0723504
102.0,4.0,Appartement,2,"564000,00",7.0,AV,FOCH,59800.0,LILLE,5529.411764705882,"7 AV FOCH, 59800 LILLE",,
77.0,4.0,Appartement,2,"240000,00",166.0,RUE,DE LA MARBRERIE,59800.0,LILLE,3116.883116883117,"166 RUE DE LA MARBRERIE, 59800 LILLE",50.6315352,3.0978109
100.0,4.0,Appartement,2,"320000,00",82.0,RUE,COLBERT,59800.0,LILLE,3200.0,"82 RUE COLBERT, 59800 LILLE",50.629397,3.0458495
75.0,4.0,Appartement,0,"2500000,00",18.0,RUE,LEONARD DANEL,59800.0,LILLE,33333.333333333336,"18 RUE LEONARD DANEL, 59800 LILLE",50.6399983,3.0565788
86.0,4.0,Appartement,0,"260000,00",1.0,RUE,DES TOURS,59800.0,LILLE,3023.2558139534885,"1 RUE DES TOURS, 59800 LILLE",,
90.0,4.0,Appartement,2,"285360,00",17.0,RUE,BOURIGNON,59000.0,LILLE,3170.6666666666665,"17 RUE BOURIGNON, 59000 LILLE",50.6237383,3.0570129
65.0,4.0,Appartement,2,"166000,00",583.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2553.846153846154,"583 AV DE DUNKERQUE LOMME, 59160 LILLE",,
110.0,4.0,Appartement,0,"680000,00",93.0,RUE,DU DOCTEUR JENNER,59800.0,LILLE,6181.818181818182,"93 RUE DU DOCTEUR JENNER, 59800 LILLE",50.6374334,3.0906749
98.0,4.0,Appartement,1,"256514,00",68.0,AV,GASTON BERGER,59000.0,LILLE,2617.4897959183672,"68 AV GASTON BERGER, 59000 LILLE",,
65.0,4.0,Appartement,2,"163000,00",593.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2507.6923076923076,"593 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6472027,3.0030003
91.0,4.0,Appartement,1,"441100,00",31.0,RUE,PRINCESSE,59800.0,LILLE,4847.252747252747,"31 RUE PRINCESSE, 59800 LILLE",50.6454803,3.0570584
102.0,4.0,Appartement,3,"559000,00",122.0,RUE,NATIONALE,59800.0,LILLE,5480.392156862745,"122 RUE NATIONALE, 59800 LILLE",,
90.0,4.0,Appartement,2,"150000,00",228.0,RUE,NATIONALE,59800.0,LILLE,1666.6666666666667,"228 RUE NATIONALE, 59800 LILLE",50.6314515,3.0491443
66.0,4.0,Appartement,0,"226000,00",97.0,BD,DE STRASBOURG,59000.0,LILLE,3424.242424242424,"97 BD DE STRASBOURG, 59000 LILLE",50.617861,3.0597114
85.0,4.0,Appartement,2,"260000,00",58.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,3058.823529411765,"58 AV DU PRESIDENT KENNEDY, 59800 LILLE",50.6513608,3.0118016
110.0,4.0,Appartement,2,"258000,00",15.0,BD,BIGO DANEL,59000.0,LILLE,2345.4545454545455,"15 BD BIGO DANEL, 59000 LILLE",50.6272865,3.0416378
110.0,4.0,Appartement,2,"530000,00",45.0,RUE,PATOU,59800.0,LILLE,4818.181818181818,"45 RUE PATOU, 59800 LILLE",50.6346839,3.05046
100.0,4.0,Appartement,2,"480000,00",27.0,RUE,DE WEPPES,59800.0,LILLE,4800.0,"27 RUE DE WEPPES, 59800 LILLE",,
106.0,4.0,Appartement,1,"375000,00",40.0,RUE,SAINTE CATHERINE,59800.0,LILLE,3537.735849056604,"40 RUE SAINTE CATHERINE, 59800 LILLE",50.6404555,3.0555942
81.0,4.0,Appartement,1,"1,00",,PL,DE LA MEDITERRANEE,59000.0,LILLE,0.012345679012345678,"0 PL DE LA MEDITERRANEE, 59000 LILLE",50.6130213,3.0518953
48.0,4.0,Appartement,0,"430000,00",10.0,PL,DELIOT,59000.0,LILLE,8958.333333333334,"10 PL DELIOT, 59000 LILLE",,
180.0,4.0,Appartement,2,"432395,00",98.0,RUE,DU MARCHE,59000.0,LILLE,2402.1944444444443,"98 RUE DU MARCHE, 59000 LILLE",50.6238198,3.0534563
71.0,4.0,Appartement,2,"243450,00",21.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,3428.8732394366198,"21 AV DU PRESIDENT KENNEDY, 59800 LILLE",50.6436547,3.1079716
84.0,4.0,Appartement,1,"465000,00",67.0,AV,DU PEUPLE BELGE,59800.0,LILLE,5535.714285714285,"67 AV DU PEUPLE BELGE, 59800 LILLE",50.6464198,3.0610878
80.0,4.0,Appartement,1,"214500,00",53.0,RUE,ROGER SALENGRO,59260.0,LILLE,2681.25,"53 RUE ROGER SALENGRO, 59260 LILLE",50.6356779,3.100953
99.0,4.0,Appartement,2,"470000,00",94.0,RUE,ALPHONSE MERCIER,59800.0,LILLE,4747.474747474747,"94 RUE ALPHONSE MERCIER, 59800 LILLE",50.6293816,3.0536774
71.0,4.0,Appartement,1,"262000,00",21.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,3690.1408450704225,"21 AV DU PRESIDENT KENNEDY, 59800 LILLE",,
80.0,4.0,Appartement,1,"284890,00",272.0,ALL,COIGNET,59000.0,LILLE,3561.125,"272 ALL COIGNET, 59000 LILLE",50.630943,3.0239904
87.0,4.0,Appartement,4,"205000,00",13.0,RUE,JEAN JAURES HELLEMMES,59260.0,LILLE,2356.32183908046,"13 RUE JEAN JAURES HELLEMMES, 59260 LILLE",,
113.0,4.0,Appartement,2,"385000,00",22.0,AV,EMILE ZOLA,59800.0,LILLE,3407.079646017699,"22 AV EMILE ZOLA, 59800 LILLE",50.6497912,3.0850058
77.0,4.0,Appartement,1,"963646,00",19.0,RUE,DOUDIN,59800.0,LILLE,12514.883116883117,"19 RUE DOUDIN, 59800 LILLE",50.6399107,3.0591727
90.0,4.0,Appartement,0,"700000,00",175.0,RUE,COLBERT,59800.0,LILLE,7777.777777777777,"175 RUE COLBERT, 59800 LILLE",,
115.0,4.0,Appartement,2,"600170,00",33.0,RUE,BASTION SAINT ANDRE,59800.0,LILLE,5218.869565217391,"33 RUE BASTION SAINT ANDRE, 59800 LILLE",50.6485529,3.0567215
78.0,4.0,Appartement,1,"255837,50",1.0,RUE,EMILE ROUZE,59000.0,LILLE,3279.9679487179487,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
84.0,4.0,Appartement,1,"263600,00",579.0,AV,DU PRESIDENT HOOVER,59800.0,LILLE,3138.095238095238,"579 AV DU PRESIDENT HOOVER, 59800 LILLE",,
90.0,4.0,Appartement,1,"341420,00",4.0,RUE,DU CHEVALIER FRANCAIS,59800.0,LILLE,3793.5555555555557,"4 RUE DU CHEVALIER FRANCAIS, 59800 LILLE",50.642909,3.0874262
72.0,4.0,Appartement,1,"270000,00",33.0,RUE,DE DOUAI,59000.0,LILLE,3750.0,"33 RUE DE DOUAI, 59000 LILLE",50.623487,3.0696958
87.0,4.0,Appartement,2,"235000,00",20.0,AV,DU PRESIDENT HOOVER,59800.0,LILLE,2701.1494252873563,"20 AV DU PRESIDENT HOOVER, 59800 LILLE",50.6282117,3.0780104
84.0,4.0,Appartement,1,"284500,00",55.0,BD,DE VERDUN,59000.0,LILLE,3386.904761904762,"55 BD DE VERDUN, 59000 LILLE",,
77.0,4.0,Appartement,2,"337500,00",156.0,RUE,PIERRE MAUROY,59800.0,LILLE,4383.116883116883,"156 RUE PIERRE MAUROY, 59800 LILLE",50.6331388,3.0678782
90.0,4.0,Appartement,1,"282000,00",12.0,RUE,FOURIER,59000.0,LILLE,3133.3333333333335,"12 RUE FOURIER, 59000 LILLE",,
68.0,4.0,Appartement,2,"172000,00",7.0,RUE,ALLARD DUGAUQUIER,59800.0,LILLE,2529.4117647058824,"7 RUE ALLARD DUGAUQUIER, 59800 LILLE",50.6385003,3.0879744
142.0,4.0,Appartement,0,"1200000,00",2.0,PL,DU MARECHAL LECLERC,59800.0,LILLE,8450.704225352112,"2 PL DU MARECHAL LECLERC, 59800 LILLE",,
